titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
Os riscos do Reconhecimento Facial no Brasil,https://outraspalavras.net/outrasmidias/os-riscos-do-reconhecimento-facial-no-brasil/,26 de ago. de 2024,Outras Palavras,0.7406508,0.5754057,0.2997699,True
Dia da Consciência Negra: personagens negros que marcaram a História do Brasil,https://www.ihu.unisinos.br/categorias/646182-dia-da-consciencia-negra-personagens-negros-que-marcaram-a-historia-do-brasil,19 de nov. de 2024,Instituto Humanitas Unisinos - IHU,0.31509393,0.7488127,0.5170823,True
'Quero construir uma São Paulo antirracista': Simone Nascimento disputa cargo de vereadora junto ao Movimento Negro Unificado,https://almapreta.com.br/sessao/politica/quero-construir-uma-sao-paulo-antirracista-simone-nascimento-disputa-cargo-de-vereadora-junto-ao-movimento-negro-unificado/,4 de out. de 2024,Alma Preta Jornalismo,0.2174879,0.6944622,0.63407314,True
A Leci antirracista sempre foi muito atual e contundente,https://vermelho.org.br/2024/09/12/a-leci-antirracista-sempre-foi-muito-atual-e-contundente/,12 de set. de 2024,Vermelho,0.16092724,0.50957596,0.5599757,True
Cerca de 90% das pessoas presas com uso de reconhecimento facial são negras,https://www.brasildefato.com.br/2019/11/27/cerca-de-90-das-pessoas-presas-com-uso-de-reconhecimento-facial-sao-negras/,27 de nov. de 2019,Brasil de Fato,0.5058036,0.6176588,0.46994635,True
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/,10 de out. de 2019,Olhar Digital,0.55976677,0.4502834,0.53291035,True
Entenda o racismo por trás dos filtros do FaceApp e de outras tecnologias,https://ndmais.com.br/tecnologia/entenda-o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias/,19 de jul. de 2019,ND Mais,0.5385467,0.51258576,0.6201308,True
Combate a racismo exige reconhecimento de privilégios da branquitude,https://www1.folha.uol.com.br/ilustrissima/2019/12/combate-a-racismo-exige-reconhecimento-de-privilegios-da-branquitude.shtml,15 de dez. de 2019,UOL,0.23844093,0.62938607,0.75270724,True
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/,4 de ago. de 2019,Vermelho,0.6737648,0.70642525,0.6066948,True
"‘Algoritmos são racistas’, diz fundadora do PretaLab",https://oglobo.globo.com/celina/algoritmos-sao-racistas-diz-fundadora-do-pretalab-24055646,5 de nov. de 2019,O Globo,0.1685853,0.6131407,0.8110666,True
PretaLab: Mulheres negras na tecnologia,https://projetocolabora.com.br/ods5/pretalab-mulheres-negras-na-tecnologia/,8 de ago. de 2019,#Colabora - Jornalismo Sustentável,0.2823655,0.646454,0.5088706,True
Artigo | Políticas de comunicação e racismo 18 anos após Declaração de Durban,https://www.brasildefato.com.br/2019/12/10/artigo-or-politicas-de-comunicacao-e-racismo-18-anos-apos-declaracao-de-durban/,10 de dez. de 2019,Brasil de Fato,0.2313771,0.5273094,0.61244625,True
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,12 de jun. de 2020,NeoFeed,0.7197057,0.50104624,0.57063985,True
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,29 de nov. de 2020,O Globo,0.25775042,0.51744306,0.71069276,True
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,23 de set. de 2020,UFMG - Universidade Federal de Minas Gerais,0.27256948,0.5192901,0.5994363,True
Por que tantos negros são alvo de prisão injusta com base em reconhecimentos,https://ponte.org/por-que-tantos-negros-sao-alvo-de-prisao-injusta-com-base-em-reconhecimentos/,17 de set. de 2020,Ponte Jornalismo,0.2521431,0.66623986,0.59272647,True
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,26 de jun. de 2020,Estadão,0.54023695,0.56354153,0.47332555,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,25 de jun. de 2020,UOL,0.6081041,0.55847853,0.46791276,True
"Mulheres negras, indígenas, quilombolas e de terreiro debatem sobre conquistas e desafios",https://www.sps.ce.gov.br/2020/11/11/novembro-negro-mulheres-negras-indigenas-quilombolas-e-de-terreiro-debatem-suas-conquistas-e-desafios-em-aula-sobre-formacao-etnico-racial/,11 de nov. de 2020,Secretaria da Proteção Social,0.2024234,0.6634114,0.55315876,True
Náutico lança camisa em apoio à luta antirracista,https://www.nautico-pe.com.br/noticias/4024/elenco,18 de set. de 2020,Clube Náutico,0.2360515,0.5554502,0.61224246,True
"'Algoritmos têm responsabilidade pela violência contra mulheres e pessoas negras', diz pesquisadora da UCLA",https://oglobo.globo.com/celina/algoritmos-tem-responsabilidade-pela-violencia-contra-mulheres-pessoas-negras-diz-pesquisadora-da-ucla-1-24544698,23 de jul. de 2020,O Globo,0.12482114,0.5577214,0.52822644,True
O lado racista do Design – Parte II,https://sala7design.com.br/2020/09/28/o-lado-racista-do-design-parte-ii/,28 de set. de 2020,Sala7design,0.3309692,0.5872789,0.7166157,True
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,4 de mai. de 2021,Jornal da USP,0.7315631,0.6059866,0.43163577,True
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,10 de set. de 2021,Alma Preta Jornalismo,0.64843345,0.7290181,0.58364874,True
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,25 de set. de 2021,Globo,0.56133425,0.468229,0.5856235,True
Como o reconhecimento falho em delegacias leva negros e pobres para a prisão,https://conectas.org/noticias/como-o-reconhecimento-falho-em-delegacias-leva-negros-e-pobres-para-a-prisao/,29 de nov. de 2021,Conectas,0.25283656,0.59260976,0.5447533,True
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,2 de jan. de 2021,Revista Piauí,0.5735622,0.45421392,0.60719687,True
Empresa brasileira promete 99% de precisão no reconhecimento facial de negros,https://olhardigital.com.br/2021/04/23/seguranca/empresa-brasileira-promete-99-de-precisao-no-reconhecimento-facial-de-negros/,23 de abr. de 2021,Olhar Digital,0.55061173,0.53924716,0.323758,True
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/,26 de abr. de 2021,Brasil de Fato,0.5683879,0.5556598,0.5897171,True
Os Avanços Tecnológicos e o Racismo Algorítmico,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/,9 de dez. de 2021,Jornal A Verdade,0.49733877,0.507728,0.67112935,True
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,23 de jan. de 2021,Correio Braziliense,0.5878271,0.43760666,0.6492523,True
Elas no Comando debate o racismo algorítmico,https://al.se.leg.br/elas-no-comando-debate-o-racismo-algoritmico/,4 de ago. de 2021,Assembleia Legislativa de Sergipe,0.44422513,0.5237075,0.6731975,True
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/,27 de set. de 2021,Jornal da USP,0.62387395,0.45035365,0.5254141,True
Guterres: “mal pernicioso” do racismo está difundido em todas as sociedades,https://brasil.un.org/pt-br/122950-guterres-%E2%80%9Cmal-pernicioso%E2%80%9D-do-racismo-est%C3%A1-difundido-em-todas-sociedades,23 de mar. de 2021,As Nações Unidas no Brasil,0.2580891,0.7160313,0.78840744,True
Mulheres negras debatem avanços e desafios no combate ao racismo 20 anos após Durban,https://brasil.un.org/pt-br/152259-mulheres-negras-debatem-avan%C3%A7os-e-desafios-no-combate-ao-racismo-20-anos-ap%C3%B3s-durban,19 de out. de 2021,As Nações Unidas no Brasil,0.13118342,0.6302751,0.6007485,True
5 práticas antirracistas para implementar no dia a dia,https://ibdfam.org.br/noticias/8288/,22 de mar. de 2021,IBDFAM : Instituto Brasileiro de Direito de Família,0.16599599,0.6288713,0.6853229,True
‘O colorismo é o braço articulado do racismo’,https://www.cartacapital.com.br/entrevistas/o-colorismo-e-o-braco-articulado-do-racismo/,24 de mar. de 2021,CartaCapital,0.27053988,0.63823783,0.8330692,True
Filtro segue padrões racistas em rede social - 29/07/2021 - Treinamento,https://fotografia.folha.uol.com.br/galerias/1706661128889538-filtro-seguepadroesracistas-emrede-social,1 de ago. de 2021,UOL,0.2618592,0.5494268,0.69156677,True
Vozes contra o racismo: mulheres negras lutam por representatividade,https://www.correiobraziliense.com.br/revista-do-correio/2021/11/4962037-vozes-contra-o-racismo-mulheres-negras-lutam-por-representatividade.html,16 de nov. de 2021,Correio Braziliense,0.23563576,0.734531,0.6559327,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://www.cut.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-2595,13 de dez. de 2022,CUT - Central Única dos Trabalhadores,0.68918544,0.57542306,0.65813124,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,28 de jan. de 2022,Money Times,0.66257596,0.61359805,0.60707664,True
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,14 de out. de 2022,Folha de S.Paulo,0.35340372,0.6125432,0.7088922,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,4 de out. de 2022,Exame,0.70053476,0.5520756,0.4354558,True
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,12 de jan. de 2022,Agência Brasil,0.42064932,0.5957611,0.55624425,True
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,21 de mar. de 2022,Brasil de Fato,0.57149047,0.49490312,0.514346,True
Racismo algorítmico e os desafios da inteligência artificial,https://olhardigital.com.br/2022/12/22/colunistas/racismo-algoritmico-e-os-desafios-da-inteligencia-artificial/,22 de dez. de 2022,Olhar Digital,0.70249605,0.43148994,0.5704961,True
"Favelas precisam de justiça racial, não de reconhecimento facial",https://diplomatique.org.br/favelas-precisam-de-justica-racial-nao-de-reconhecimento-facial/,9 de jun. de 2022,Diplomatique,0.42329264,0.5578368,0.6373592,True
Racismo nas corporações: por que pessoas negras são mais abordadas pela polícia,https://conectas.org/noticias/racismo-nas-corporacoes-por-que-pessoas-negras-sao-mais-abordadas-pela-policia/,18 de fev. de 2022,Conectas,0.1737908,0.6693289,0.61563057,True
Encruzilhada tecnológica: Um diálogo entre duas pessoas negras acerca da inteligência artificial e racismo,https://jornal.usp.br/artigos/encruzilhada-tecnologica-um-dialogo-entre-duas-pessoas-negras-acerca-da-inteligencia-artificial-e-racismo/,1 de set. de 2022,Jornal da USP,0.5267085,0.5975003,0.56500494,True
Do racismo nos algoritmos ao desemprego: os desafios da mulher negra em tecnologia,"https://www.terra.com.br/byte/do-racismo-nos-algoritmos-ao-desemprego-os-desafios-da-mulher-negra-em-tecnologia,ee9e45bee07477fb14c4a92c610fbb1agr4kr963.html",25 de jul. de 2022,Terra,0.35646147,0.54634243,0.54984677,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,4 de fev. de 2022,ResearchGate,0.5564277,0.37348968,0.5509242,True
Ação pede reconhecimento e reparação do Estado por racismo,https://www.conjur.com.br/2022-mai-15/acao-reconhecimento-reparacao-estado-racismo/,15 de mai. de 2022,Consultor Jurídico,0.250133,0.5680311,0.66943306,True
5 livros sobre as relações raciais e a população negra,https://www.nexojornal.com.br/5-livros-sobre-as-relacoes-raciais-e-a-populacao-negra,16 de abr. de 2022,Nexo Jornal,0.16288854,0.82524276,0.7329366,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,1 de set. de 2023,G1,0.50274855,0.37615743,0.5214069,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,6 de out. de 2023,Brasil de Fato,0.527311,0.5499245,0.49553466,True
SP: Câmera de identificação facial é vetada por risco de prática racista [18/05/2023],https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/18/tribunal-suspense-cameras-reconhecimento-facial-sp.htm,18 de mai. de 2023,UOL Notícias,0.73498005,0.59459543,0.5861006,True
Reconhecimento facial está presente em todos os estados do Brasil,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil,31 de ago. de 2023,Agência Brasil,0.75655985,0.5451819,0.20095208,True
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,16 de jun. de 2023,Summit Mobilidade,0.55980885,0.4986353,0.6146075,True
"Erros no reconhecimento de pessoas presas recaem sobre negros, diz estudo",https://www.cnj.jus.br/erros-no-reconhecimento-de-pessoas-presas-recaem-sobre-negros-diz-estudo/,20 de abr. de 2023,Portal CNJ,0.3127687,0.69409156,0.5694683,True
Racismo algorítmico e representatividade negra na TI,https://www.tecmundo.com.br/mercado/274379-racismo-algoritmico-representatividade-negra-ti.htm,30 de nov. de 2023,TecMundo,0.38488364,0.6849539,0.75717443,True
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,30 de out. de 2023,desinformante,0.62984836,0.42040253,0.5575348,True
Ativistas negros evangélicos buscam reconhecimento e lutam contra o racismo,https://jornal.usp.br/noticias/ativistas-negros-evangelicos-buscam-reconhecimento-e-lutam-contra-o-racismo/,6 de mar. de 2023,Jornal da USP,0.15009707,0.6786277,0.55962765,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,9 de jul. de 2023,O Globo,0.4299139,0.5732776,0.5154389,True
