titulo,link,data_publicacao,fonte
"‘Medo, frustrado e constrangido', diz homem detido por engano em estádio após erro do sistema de reconhecimento facial",https://g1.globo.com/fantastico/noticia/2024/04/21/medo-frustrado-e-constrangido-diz-homem-detido-por-engano-em-estadio-apos-erro-do-sistema-de-reconhecimento-facial.ghtml,21 de abr. de 2024,G1
Consciência Negra: a jornada de um CEO preto no ramo de tecnologia,"https://www.terra.com.br/byte/consciencia-negra-a-jornada-de-um-ceo-preto-no-ramo-de-tecnologia,1b026162e0c92bfcf8a5bc44346c2a65j5zku6xy.html",20 de nov. de 2024,Terra
Finalmente lançaram um app de reconhecimento facial que não é racista,https://www.vice.com/pt/article/finalmente-lancaram-um-app-de-reconhecimento-facial-que-nao-e-racista/,8 de jun. de 2018,VICE
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,16 de jan. de 2018,El País Brasil
"Softwares de reconhecimento facial funcionam bem, mas apenas para homens brancos",https://oglobo.globo.com/economia/softwares-de-reconhecimento-facial-funcionam-bem-mas-apenas-para-homens-brancos-22411486,19 de fev. de 2018,O Globo
Erros em sistema de reconhecimento facial geram polêmica nos EUA,https://agenciabrasil.ebc.com.br/internacional/noticia/2018-07/erros-em-sistema-de-reconhecimento-facial-geram-polemica-nos-eua,28 de jul. de 2018,Agência Brasil
Preconceito das máquinas: como algoritmos podem ser racistas e machistas,https://www.uol.com.br/tilt/noticias/redacao/2018/04/24/preconceito-das-maquinas-como-algoritmos-tomam-decisoes-discriminatorias.htm,24 de abr. de 2018,UOL
Cerca de 90% das pessoas presas com uso de reconhecimento facial são negras,https://www.brasildefato.com.br/2019/11/27/cerca-de-90-das-pessoas-presas-com-uso-de-reconhecimento-facial-sao-negras/,27 de nov. de 2019,Brasil de Fato
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,21 de nov. de 2019,Intercept Brasil
Inteligência artificial: Por que as tecnologias de reconhecimento facial são tão contestadas,https://www.bbc.com/portuguese/geral-48889883,5 de jul. de 2019,BBC
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/,10 de out. de 2019,Olhar Digital
Entenda o racismo por trás dos filtros do FaceApp e de outras tecnologias,https://ndmais.com.br/tecnologia/entenda-o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias/,19 de jul. de 2019,ND Mais
Algoritmos reproduzem machismo e racismo por se basearem em práticas discriminatórias dos humanos,https://oglobo.globo.com/economia/algoritmos-reproduzem-machismo-racismo-por-se-basearem-em-praticas-discriminatorias-dos-humanos-24085081,17 de nov. de 2019,O Globo
Combate a racismo exige reconhecimento de privilégios da branquitude,https://www1.folha.uol.com.br/ilustrissima/2019/12/combate-a-racismo-exige-reconhecimento-de-privilegios-da-branquitude.shtml,15 de dez. de 2019,UOL
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/,4 de ago. de 2019,Vermelho
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,3 de dez. de 2019,Brasil de Fato
“Racismo algorítmico”: pesquisador mostra como os algoritmos podem discriminar,https://www.rfi.fr/br/brasil/20190806-racismo-algoritmico-pesquisador-mostra-como-os-algoritmos-podem-discriminar,6 de ago. de 2019,RFI
"Além de envelhecer, FaceApp embranquece rostos negros","https://www.estadao.com.br/infograficos/link,alem-de-envelhecer-faceapp-embranquece-rostos-negros,1018384",2 de ago. de 2019,Estadão
PretaLab: Mulheres negras na tecnologia,https://projetocolabora.com.br/ods5/pretalab-mulheres-negras-na-tecnologia/,8 de ago. de 2019,#Colabora - Jornalismo Sustentável
Pesquise 'tranças bonitas' e 'tranças feias' no Google: um caso de racismo algorítmico,https://blogs.oglobo.globo.com/ancelmo/post/pesquise-trancas-bonitas-e-trancas-feias-no-google-um-caso-de-racismo-algoritmico.html,2 de jul. de 2019,Globo
Artigo | Políticas de comunicação e racismo 18 anos após Declaração de Durban,https://www.brasildefato.com.br/2019/12/10/artigo-or-politicas-de-comunicacao-e-racismo-18-anos-apos-declaracao-de-durban/,10 de dez. de 2019,Brasil de Fato
"Chicago Fire, Euphoria e mais: os melhores episódios de dramas em 2019",https://mixdeseries.com.br/chicago-fire-euphoria-e-mais-os-melhores-episodios-de-dramas-em-2019/,22 de dez. de 2019,Mix de Séries
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,12 de jun. de 2020,NeoFeed
"Impreciso com negros, reconhecimento facial da Amazon é suspenso",https://exame.com/tecnologia/impreciso-com-negros-sistema-de-reconhecimento-facial-da-amazon-e-suspenso/,11 de jun. de 2020,Exame
Empresas abandonam reconhecimento facial por identificações equivocadas,https://veja.abril.com.br/tecnologia/empresas-abandonam-reconhecimento-facial-por-identificacoes-equivocadas/,19 de jun. de 2020,VEJA
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,29 de nov. de 2020,O Globo
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,23 de set. de 2020,UFMG - Universidade Federal de Minas Gerais
Matemáticos já boicotam o reconhecimento facial,https://outraspalavras.net/outrasmidias/matematicos-ja-boicotam-o-reconhecimento-facial/,20 de out. de 2020,Outras Palavras
Sistema de I.A. falha em identificar pessoas não brancas e universidade desiste de usar reconhecimento facial,https://epocanegocios.globo.com/Tecnologia/noticia/2020/02/racismo-em-i-leva-universidade-desistir-de-reconhecimento-facial-no-campus.html,25 de fev. de 2020,Época Negócios
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,26 de jun. de 2020,Estadão
Relatório revela 58 acusados injustamente identificados por engano,https://www.defensoria.rj.def.br/noticia/detalhes/10660-Relatorio-revela-58-acusados-injustamente-identificados-por-engano,14 de set. de 2020,Defensoria Pública do Rio de Janeiro
Timnit Gebru: quem é a funcionária do Google demitida após acusar empresa de racismo e censura,https://www.bbc.com/portuguese/geral-55195078,4 de dez. de 2020,BBC
Por que tantos negros são alvo de prisão injusta com base em reconhecimentos,https://ponte.org/por-que-tantos-negros-sao-alvo-de-prisao-injusta-com-base-em-reconhecimentos/,17 de set. de 2020,Ponte Jornalismo
"Mulheres negras, indígenas, quilombolas e de terreiro debatem sobre conquistas e desafios",https://www.sps.ce.gov.br/2020/11/11/novembro-negro-mulheres-negras-indigenas-quilombolas-e-de-terreiro-debatem-suas-conquistas-e-desafios-em-aula-sobre-formacao-etnico-racial/,11 de nov. de 2020,Secretaria da Proteção Social
Belford Roxo pede justiça contra racismo estrutural,https://www.anf.org.br/belford-roxo-pede-justica-contra-racismo-estrutural/,25 de nov. de 2020,ANF - Agência de Notícias das Favelas
"Sob Bolsonaro, reconhecimento de quilombolas cai ao menor patamar da história",https://www.cartacapital.com.br/sociedade/sob-bolsonaro-reconhecimento-de-quilombolas-cai-ao-menor-patamar-da-historia/,23 de jun. de 2020,CartaCapital
"Após denúncia de viés racista, Twitter diz que vai revisar algoritmo",https://www.uol.com.br/tilt/noticias/redacao/2020/09/21/algoritmo-racista-twitter-pode-estar-escondendo-rostos-negros-nos-posts.htm,21 de set. de 2020,UOL
Twitter se desculpa por ‘algoritmo racista’,https://oglobo.globo.com/economia/tecnologia/twitter-se-desculpa-por-algoritmo-racista-24652125,21 de set. de 2020,O Globo
Quando a tecnologia nos envia ao passado,https://outraspalavras.net/tecnologiaemdisputa/quando-tecnologia-nos-envia-ao-passado/,25 de nov. de 2020,Outras Palavras
"'Algoritmos têm responsabilidade pela violência contra mulheres e pessoas negras', diz pesquisadora da UCLA",https://oglobo.globo.com/celina/algoritmos-tem-responsabilidade-pela-violencia-contra-mulheres-pessoas-negras-diz-pesquisadora-da-ucla-1-24544698,23 de jul. de 2020,O Globo
Twitter diz que irá analisar algoritmo de prévia de imagens após queixas de racismo por usuários,https://g1.globo.com/economia/tecnologia/noticia/2020/09/21/executivos-do-twitter-dizem-que-irao-analisar-possivel-vies-discriminatorio-em-algoritmo-de-previa-de-imagens.ghtml,21 de set. de 2020,G1
"'Quando comecei, ouvi que meu cabelo era crespo demais e minha pele escura demais para as redes', conta youtuber Gabi Oliveira",https://oglobo.globo.com/celina/quando-comecei-ouvi-que-meu-cabelo-era-crespo-demais-minha-pele-escura-demais-para-as-redes-conta-youtuber-gabi-oliveira-24806905,23 de dez. de 2020,O Globo
Usuários acusam Twitter de racismo por priorizar fotos de brancos a negros,https://www.metropoles.com/entretenimento/usuarios-acusam-twitter-de-racismo-por-priorizar-fotos-de-brancos-a-negros,20 de set. de 2020,Metrópoles
"Usado para detectar a Covid-19, oxímetro é alvo de discriminação racial",https://olhardigital.com.br/2020/08/07/noticias/usado-para-detectar-a-covid-19-oximetro-e-alvo-de-discriminacao-racial/,7 de ago. de 2020,Olhar Digital
"Emojis são criados com base na percepção de brancos, constata estudo",https://revistagalileu.globo.com/Tecnologia/noticia/2020/07/emojis-sao-criados-com-base-na-percepcao-de-brancos-constata-estudo.html,20 de jul. de 2020,Globo
"Indignação da revolta de Ferguson retorna ""por mudança radical"" nos EUA, diz ativista",https://www.brasildefato.com.br/2020/06/04/indignacao-da-revolta-de-ferguson-retorna-por-mudanca-radical-nos-eua-diz-ativista/,4 de jun. de 2020,Brasil de Fato
Manifestantes enviam guilhotina para mansão de Jeff Bezos,https://aventurasnahistoria.com.br/noticias/historia-hoje/manifestantes-enviam-guilhotina-para-mansao-de-jeff-bezos.phtml,2 de jul. de 2020,Aventuras na História
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,9 de jul. de 2021,Folha de S.Paulo
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,4 de mai. de 2021,Jornal da USP
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,16 de abr. de 2021,Guia do Estudante
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,10 de set. de 2021,Alma Preta Jornalismo
A Bahia está virando um laboratório de reconhecimento facial,https://www.intercept.com.br/2021/09/20/rui-costa-esta-transformando-a-bahia-em-um-laboratorio-de-vigilancia-com-reconhecimento-facial/,20 de set. de 2021,Intercept Brasil
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,25 de set. de 2021,Globo
Empresa brasileira promete 99% de precisão no reconhecimento facial de negros,https://olhardigital.com.br/2021/04/23/seguranca/empresa-brasileira-promete-99-de-precisao-no-reconhecimento-facial-de-negros/,23 de abr. de 2021,Olhar Digital
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,9 de set. de 2021,BBC
Como o reconhecimento falho em delegacias leva negros e pobres para a prisão,https://conectas.org/noticias/como-o-reconhecimento-falho-em-delegacias-leva-negros-e-pobres-para-a-prisao/,29 de nov. de 2021,Conectas
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/,26 de abr. de 2021,Brasil de Fato
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,2 de jan. de 2021,Revista Piauí
Elas no Comando debate o racismo algorítmico,https://al.se.leg.br/elas-no-comando-debate-o-racismo-algoritmico/,4 de ago. de 2021,Assembleia Legislativa de Sergipe
Racismo algorítmico: impactos da cor no ambiente virtual,https://projetocolabora.com.br/ods10/racismo-algoritmico/,23 de fev. de 2021,#Colabora - Jornalismo Sustentável
Os Avanços Tecnológicos e o Racismo Algorítmico,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/,9 de dez. de 2021,Jornal A Verdade
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,23 de jan. de 2021,Correio Braziliense
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/,27 de set. de 2021,Jornal da USP
Nova ferramenta de reconhecimento facial pretende reduzir racismo algorítmico,https://almapreta.com.br/sessao/cotidiano/empresa-promete-precisao-de-quase-100-em-reconhecimento-facial-de-pessoas-negras/,26 de abr. de 2021,Alma Preta Jornalismo
"Nos erros de reconhecimento facial, um “caso isolado” atrás do outro",https://piaui.folha.uol.com.br/nos-erros-de-reconhecimento-facial-um-caso-isolado-atras-do-outro/,24 de set. de 2021,Revista Piauí
"Além do racismo, reconhecimento facial erra mais em pessoas trans",https://www.uol.com.br/tilt/noticias/redacao/2021/02/14/nao-e-so-racismo-reconhecimento-facial-tambem-erra-mais-em-pessoas-trans.htm,14 de fev. de 2021,UOL
Efeito de algoritmos racistas pode ser mais devastador do que você imagina,https://www.uol.com.br/tilt/reportagens-especiais/como-os-algoritmos-espalham-racismo/,26 de jan. de 2021,UOL
Relatórios apontam falhas em prisões após reconhecimento fotográfico,https://www.defensoria.rj.def.br/noticia/detalhes/11088-Relatorios-apontam-falhas-em-prisoes-apos-reconhecimento-fotografico,24 de fev. de 2021,Defensoria Pública do Rio de Janeiro
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,3 de mai. de 2021,CNN Brasil
Algoritmos: pesquisadores explicam tecnologia que intensifica racismo,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2021-03/algoritmos-pesquisadores-explicam-tecnologia-que-intensifica-racismo,28 de mar. de 2021,Agência Brasil
